year,periodName,value,ID,area_code,laus_check
1995,October,5.5,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,September,5.9,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,August,5.9,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,July,6.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,June,6.1,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,May,5.8,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,April,5.7,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,March,5.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,February,5.8,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1995,January,6.0,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,December,4.9,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,November,5.4,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,October,5.7,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,September,6.1,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,August,6.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,July,6.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,June,6.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,May,6.1,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,April,6.1,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,March,6.5,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,February,6.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1994,January,6.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,December,5.5,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,November,6.0,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,October,6.4,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,September,6.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,August,6.8,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,July,7.3,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,June,7.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,May,7.0,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,April,6.8,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,March,7.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,February,7.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1993,January,7.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,December,6.7,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,November,7.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,October,7.4,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,September,7.8,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,August,7.7,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,July,8.1,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,June,8.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,May,7.8,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,April,7.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,March,7.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,February,7.9,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1992,January,7.7,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,December,6.7,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,November,7.0,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,October,6.9,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,September,7.0,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,August,7.0,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,July,7.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,June,7.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,May,7.1,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,April,6.7,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,March,7.0,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,February,7.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1991,January,6.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,December,5.4,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,November,5.4,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,October,5.3,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,September,5.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,August,4.9,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,July,5.2,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,June,4.9,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,May,4.7,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,April,4.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,March,4.6,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,February,4.9,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
1990,January,5.1,LAUMT423798000000003,MT4237980000000,Philadelphia-Camden-Wilmington
2005,December,5.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,November,5.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,October,5.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,September,5.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,August,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,July,6.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,June,6.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,May,6.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,April,6.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,March,6.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,February,6.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2005,January,6.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,December,5.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,November,5.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,October,5.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,September,5.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,August,6.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,July,6.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,June,6.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,May,6.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,April,6.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,March,6.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,February,6.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2004,January,6.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,December,6.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,November,6.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,October,6.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,September,6.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,August,7.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,July,7.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,June,7.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,May,6.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,April,6.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,March,7.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,February,7.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2003,January,7.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,December,6.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,November,6.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,October,6.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,September,6.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,August,6.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,July,7.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,June,7.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,May,6.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,April,7.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,March,7.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,February,7.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2002,January,7.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,December,6.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,November,5.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,October,5.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,September,5.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,August,5.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,July,5.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,June,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,May,5.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,April,5.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,March,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,February,5.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2001,January,5.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,December,4.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,November,4.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,October,3.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,September,4.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,August,4.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,July,4.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,June,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,May,4.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,April,4.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,March,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,February,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
2000,January,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,December,4.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,November,4.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,October,4.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,September,4.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,August,4.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,July,4.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,June,5.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,May,4.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,April,4.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,March,4.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,February,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1999,January,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,December,4.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,November,4.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,October,4.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,September,4.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,August,4.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,July,4.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,June,4.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,May,4.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,April,4.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,March,4.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,February,5.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1998,January,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,December,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,November,4.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,October,4.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,September,4.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,August,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,July,4.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,June,5.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,May,4.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,April,4.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,March,5.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,February,5.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1997,January,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,December,4.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,November,4.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,October,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,September,4.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,August,5.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,July,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,June,5.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,May,5.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,April,5.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,March,5.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,February,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1996,January,6.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,December,5.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,November,4.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,October,4.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,September,5.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,August,5.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,July,5.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,June,5.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,May,5.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,April,6.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,March,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,February,5.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1995,January,6.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,December,4.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,November,4.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,October,5.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,September,5.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,August,5.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,July,6.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,June,6.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,May,5.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,April,6.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,March,7.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,February,7.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1994,January,7.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,December,6.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,November,6.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,October,7.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,September,7.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,August,7.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,July,7.8,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,June,8.6,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,May,8.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,April,8.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,March,8.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,February,8.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1993,January,8.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,December,7.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,November,7.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,October,6.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,September,7.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,August,7.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,July,8.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,June,8.9,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,May,8.4,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,April,8.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,March,8.7,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,February,9.1,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1992,January,9.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1991,December,8.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1991,November,8.0,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1991,October,7.5,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1991,September,7.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1991,August,7.2,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
1991,July,7.3,LAUMT171698000000003,MT1716980000000,Chicago-Naperville-Elgin
